lat,lon,elev_m
-17.5,-78.1,-3369.0
-17.5,-78.0,-3439.0
-17.5,-77.9,-3281.0
-17.5,-77.8,-3530.0
-17.5,-77.7,-3543.0
-17.5,-77.6,-3694.0
-17.5,-77.5,-3601.0
-17.5,-77.4,-3691.0
-17.5,-77.3,-3773.0
-17.5,-77.2,-3777.0
-17.5,-77.1,-3929.0
-17.5,-77.0,-3961.0
-17.5,-76.9,-4287.0
-17.5,-76.8,-4306.0
-17.5,-76.7,-4051.0
-17.5,-76.6,-4260.0
-17.5,-76.5,-4371.0
-17.5,-76.4,-4351.0
-17.5,-76.3,-4310.0
-17.5,-76.2,-4370.0
-17.5,-76.1,-4273.0
-17.5,-76.0,-4242.0
-17.5,-75.9,-4288.0
-17.5,-75.8,-4258.0
-17.5,-75.7,-4449.0
-17.5,-75.6,-4291.0
-17.5,-75.5,-4378.0
-17.5,-75.4,-4472.0
-17.5,-75.3,-4167.0
-17.5,-75.2,-4331.0
-17.5,-75.1,-4448.0
-17.5,-75.0,-4469.0
-17.5,-74.9,-4396.0
-17.5,-74.8,-4588.0
-17.5,-74.7,-4553.0
-17.5,-74.6,-4621.0
-17.5,-74.5,-4613.0
-17.5,-74.4,-4753.0
-17.5,-74.3,-4538.0
-17.5,-74.2,-4922.0
-17.5,-74.1,-5046.0
-17.5,-74.0,-5105.0
-17.5,-73.9,-5299.0
-17.5,-73.8,-5758.0
-17.5,-73.7,-6303.0
-17.5,-73.6,-6801.0
-17.5,-73.5,-6879.0
-17.5,-73.4,-6507.0
-17.5,-73.3,-5587.0
-17.5,-73.2,-5225.0
-17.5,-73.1,-4439.0
-17.5,-73.0,-3803.0
-17.5,-72.9,-3193.0
-17.5,-72.8,-2773.0
-17.5,-72.7,-3175.0
-17.5,-72.6,-1634.0
-17.5,-72.5,-1325.0
-17.5,-72.4,-1270.0
-17.5,-72.3,-1471.0
-17.5,-72.2,-1383.0
-17.5,-72.1,-1143.0
-17.5,-72.0,-880.0
-17.5,-71.9,-645.0
-17.5,-71.8,-523.0
-17.5,-71.7,-423.0
-17.5,-71.6,-488.0
-17.5,-71.5,-255.0
-17.5,-71.4,-20.0
-17.5,-71.3,1136.0
-17.5,-71.2,1112.0
-17.5,-71.1,1063.0
-17.5,-71.0,1114.0
-17.5,-70.9,891.0
-17.5,-70.8,1018.0
-17.5,-70.7,1015.0
-17.5,-70.6,1295.0
-17.5,-70.5,1757.0
-17.5,-70.4,2169.0
-17.5,-70.3,1965.0
-17.5,-70.2,2157.0
-17.5,-70.1,2578.0
-17.5,-70.0,3847.0
-17.5,-69.9,4834.0
-17.5,-69.8,4764.0
-17.5,-69.7,5009.0
-17.5,-69.6,4316.0
-17.5,-69.5,4142.0
-17.5,-69.4,4054.0
-17.5,-69.3,4012.0
-17.5,-69.2,4046.0
-17.5,-69.1,4043.0
-17.5,-69.0,4010.0
-17.5,-68.9,4013.0
-17.5,-68.8,3998.0
-17.5,-68.7,3944.0
-17.5,-68.6,3874.0
-17.5,-68.5,3834.0
-17.5,-68.4,3841.0
-17.5,-68.3,3796.0
-17.5,-68.2,3789.0
-17.5,-68.1,3786.0
-17.5,-68.0,3774.0
-17.25,-82.0,-4548.0
-17.25,-81.9,-4501.0
-17.25,-81.8,-4510.0
-17.25,-81.7,-4479.0
-17.25,-81.6,-4409.0
-17.25,-81.5,-4480.0
-17.25,-81.4,-4531.0
-17.25,-81.3,-4603.0
-17.25,-81.2,-4653.0
-17.25,-81.1,-4561.0
-17.25,-81.0,-4540.0
-17.25,-80.9,-4595.0
-17.25,-80.8,-4513.0
-17.25,-80.7,-4453.0
-17.25,-80.6,-4535.0
-17.25,-80.5,-4688.0
-17.25,-80.4,-4508.0
-17.25,-80.3,-4589.0
-17.25,-80.2,-4398.0
-17.25,-80.1,-4397.0
-17.25,-80.0,-4358.0
-17.25,-79.9,-4249.0
-17.25,-79.8,-3957.0
-17.25,-79.7,-4041.0
-17.25,-79.6,-3802.0
-17.25,-79.5,-3725.0
-17.25,-79.4,-3468.0
-17.25,-79.3,-3380.0
-17.25,-79.2,-3380.0
-17.25,-79.1,-3504.0
-17.25,-79.0,-3556.0
-17.25,-78.9,-3438.0
-17.25,-78.8,-3658.0
-17.25,-78.7,-3369.0
-17.25,-78.6,-3159.0
-17.25,-78.5,-2987.0
-17.25,-78.4,-2892.0
-17.25,-78.3,-2870.0
-17.25,-78.2,-2516.0
-17.25,-78.1,-3118.0
-17.25,-78.0,-3120.0
-17.25,-77.9,-2882.0
-17.25,-77.8,-3191.0
-17.25,-77.7,-3161.0
-17.25,-77.6,-3267.0
-17.25,-77.5,-3321.0
-17.25,-77.4,-3435.0
-17.25,-77.3,-3606.0
-17.25,-77.2,-3495.0
-17.25,-77.1,-3722.0
-17.25,-77.0,-3935.0
-17.25,-76.9,-3886.0
-17.25,-76.8,-3715.0
-17.25,-76.7,-3893.0
-17.25,-76.6,-4171.0
-17.25,-76.5,-4120.0
-17.25,-76.4,-3961.0
-17.25,-76.3,-4257.0
-17.25,-76.2,-4196.0
-17.25,-76.1,-4182.0
-17.25,-76.0,-4223.0
-17.25,-75.9,-3742.0
-17.25,-75.8,-3985.0
-17.25,-75.7,-4072.0
-17.25,-75.6,-4075.0
-17.25,-75.5,-4223.0
-17.25,-75.4,-4164.0
-17.25,-75.3,-4349.0
-17.25,-75.2,-4413.0
-17.25,-75.1,-4466.0
-17.25,-75.0,-4502.0
-17.25,-74.9,-4599.0
-17.25,-74.8,-4653.0
-17.25,-74.7,-4636.0
-17.25,-74.6,-4746.0
-17.25,-74.5,-4764.0
-17.25,-74.4,-5105.0
-17.25,-74.3,-5385.0
-17.25,-74.2,-5631.0
-17.25,-74.1,-6091.0
-17.25,-74.0,-6683.0
-17.25,-73.9,-6744.0
-17.25,-73.8,-7072.0
-17.25,-73.7,-6230.0
-17.25,-73.6,-5726.0
-17.25,-73.5,-5198.0
-17.25,-73.4,-4652.0
-17.25,-73.3,-4281.0
-17.25,-73.2,-4076.0
-17.25,-73.1,-3545.0
-17.25,-73.0,-2965.0
-17.25,-72.9,-2474.0
-17.25,-72.8,-1815.0
-17.25,-72.7,-1547.0
-17.25,-72.6,-1637.0
-17.25,-72.5,-1605.0
-17.25,-72.4,-1344.0
-17.25,-72.3,-1100.0
-17.25,-72.2,-980.0
-17.25,-72.1,-690.0
-17.25,-72.0,-358.0
-17.25,-71.9,-114.0
-17.25,-71.8,-84.0
-17.25,-71.7,-36.0
-17.25,-71.6,1.0
-17.25,-71.5,287.0
-17.25,-71.4,1081.0
-17.25,-71.3,1257.0
-17.25,-71.2,1414.0
-17.25,-71.1,1227.0
-17.25,-71.0,1316.0
-17.25,-70.9,1886.0
-17.25,-70.8,2261.0
-17.25,-70.7,2861.0
-17.25,-70.6,3463.0
-17.25,-70.5,3699.0
-17.25,-70.4,3824.0
-17.25,-70.3,3881.0
-17.25,-70.2,3555.0
-17.25,-70.1,4249.0
-17.25,-70.0,4636.0
-17.25,-69.9,4466.0
-17.25,-69.8,4289.0
-17.25,-69.7,4505.0
-17.25,-69.6,4207.0
-17.25,-69.5,4205.0
-17.25,-69.4,4684.0
-17.25,-69.3,4032.0
-17.25,-69.2,4044.0
-17.25,-69.1,4078.0
-17.25,-69.0,4033.0
-17.25,-68.9,3892.0
-17.25,-68.8,3886.0
-17.25,-68.7,3884.0
-17.25,-68.6,3830.0
-17.25,-68.5,3914.0
-17.25,-68.4,4018.0
-17.25,-68.3,4481.0
-17.25,-68.2,4392.0
-17.25,-68.1,3996.0
-17.25,-68.0,3833.0
-17.0,-82.0,-4534.0
-17.0,-81.9,-4475.0
-17.0,-81.8,-4438.0
-17.0,-81.7,-4436.0
-17.0,-81.6,-4563.0
-17.0,-81.5,-4834.0
-17.0,-81.4,-4650.0
-17.0,-81.3,-4582.0
-17.0,-81.2,-4526.0
-17.0,-81.1,-4463.0
-17.0,-81.0,-4443.0
-17.0,-80.9,-4556.0
-17.0,-80.8,-4549.0
-17.0,-80.7,-4435.0
-17.0,-80.6,-4800.0
-17.0,-80.5,-4625.0
-17.0,-80.4,-4441.0
-17.0,-80.3,-4628.0
-17.0,-80.2,-4552.0
-17.0,-80.1,-4521.0
-17.0,-80.0,-4335.0
-17.0,-79.9,-4226.0
-17.0,-79.8,-4248.0
-17.0,-79.7,-3842.0
-17.0,-79.6,-4018.0
-17.0,-79.5,-4038.0
-17.0,-79.4,-4264.0
-17.0,-79.3,-4201.0
-17.0,-79.2,-3680.0
-17.0,-79.1,-4189.0
-17.0,-79.0,-4021.0
-17.0,-78.9,-3983.0
-17.0,-78.8,-3917.0
-17.0,-78.7,-3631.0
-17.0,-78.6,-3407.0
-17.0,-78.5,-3215.0
-17.0,-78.4,-3088.0
-17.0,-78.3,-2922.0
-17.0,-78.2,-2938.0
-17.0,-78.1,-2934.0
-17.0,-78.0,-2853.0
-17.0,-77.9,-2946.0
-17.0,-77.8,-3062.0
-17.0,-77.7,-3011.0
-17.0,-77.6,-3028.0
-17.0,-77.5,-3131.0
-17.0,-77.4,-3272.0
-17.0,-77.3,-3163.0
-17.0,-77.2,-3259.0
-17.0,-77.1,-3478.0
-17.0,-77.0,-3456.0
-17.0,-76.9,-3372.0
-17.0,-76.8,-3286.0
-17.0,-76.7,-3662.0
-17.0,-76.6,-3903.0
-17.0,-76.5,-3957.0
-17.0,-76.4,-3963.0
-17.0,-76.3,-3977.0
-17.0,-76.2,-4068.0
-17.0,-76.1,-4093.0
-17.0,-76.0,-4178.0
-17.0,-75.9,-4423.0
-17.0,-75.8,-4452.0
-17.0,-75.7,-4272.0
-17.0,-75.6,-4183.0
-17.0,-75.5,-4008.0
-17.0,-75.4,-4533.0
-17.0,-75.3,-4375.0
-17.0,-75.2,-4466.0
-17.0,-75.1,-4506.0
-17.0,-75.0,-4620.0
-17.0,-74.9,-4732.0
-17.0,-74.8,-4864.0
-17.0,-74.7,-5080.0
-17.0,-74.6,-5211.0
-17.0,-74.5,-5568.0
-17.0,-74.4,-5855.0
-17.0,-74.3,-6784.0
-17.0,-74.2,-7238.0
-17.0,-74.1,-7099.0
-17.0,-74.0,-6066.0
-17.0,-73.9,-5532.0
-17.0,-73.8,-4988.0
-17.0,-73.7,-4346.0
-17.0,-73.6,-3778.0
-17.0,-73.5,-3750.0
-17.0,-73.4,-3517.0
-17.0,-73.3,-3179.0
-17.0,-73.2,-3111.0
-17.0,-73.1,-2847.0
-17.0,-73.0,-2130.0
-17.0,-72.9,-1588.0
-17.0,-72.8,-905.0
-17.0,-72.7,-767.0
-17.0,-72.6,-824.0
-17.0,-72.5,-1248.0
-17.0,-72.4,-1069.0
-17.0,-72.3,-791.0
-17.0,-72.2,-437.0
-17.0,-72.1,77.0
-17.0,-72.0,305.0
-17.0,-71.9,621.0
-17.0,-71.8,926.0
-17.0,-71.7,569.0
-17.0,-71.6,359.0
-17.0,-71.5,1115.0
-17.0,-71.4,1066.0
-17.0,-71.3,1770.0
-17.0,-71.2,2080.0
-17.0,-71.1,2259.0
-17.0,-71.0,2569.0
-17.0,-70.9,3171.0
-17.0,-70.8,3412.0
-17.0,-70.7,3889.0
-17.0,-70.6,4342.0
-17.0,-70.5,5049.0
-17.0,-70.4,4846.0
-17.0,-70.3,4592.0
-17.0,-70.2,4668.0
-17.0,-70.1,5258.0
-17.0,-70.0,4560.0
-17.0,-69.9,4517.0
-17.0,-69.8,4844.0
-17.0,-69.7,4144.0
-17.0,-69.6,4239.0
-17.0,-69.5,4500.0
-17.0,-69.4,4172.0
-17.0,-69.3,3952.0
-17.0,-69.2,3869.0
-17.0,-69.1,3860.0
-17.0,-69.0,3935.0
-17.0,-68.9,3873.0
-17.0,-68.8,3834.0
-17.0,-68.7,3863.0
-17.0,-68.6,3949.0
-17.0,-68.5,4215.0
-17.0,-68.4,4167.0
-17.0,-68.3,4466.0
-17.0,-68.2,4022.0
-17.0,-68.1,3958.0
-17.0,-68.0,4200.0
-16.75,-82.0,-4506.0
-16.75,-81.9,-4592.0
-16.75,-81.8,-4638.0
-16.75,-81.7,-4654.0
-16.75,-81.6,-4596.0
-16.75,-81.5,-4559.0
-16.75,-81.4,-4582.0
-16.75,-81.3,-4474.0
-16.75,-81.2,-4557.0
-16.75,-81.1,-4442.0
-16.75,-81.0,-4570.0
-16.75,-80.9,-4538.0
-16.75,-80.8,-4594.0
-16.75,-80.7,-4481.0
-16.75,-80.6,-4441.0
-16.75,-80.5,-4555.0
-16.75,-80.4,-4604.0
-16.75,-80.3,-4632.0
-16.75,-80.2,-4541.0
-16.75,-80.1,-4369.0
-16.75,-80.0,-4404.0
-16.75,-79.9,-4371.0
-16.75,-79.8,-4373.0
-16.75,-79.7,-4547.0
-16.75,-79.6,-4492.0
-16.75,-79.5,-4486.0
-16.75,-79.4,-4462.0
-16.75,-79.3,-4413.0
-16.75,-79.2,-4311.0
-16.75,-79.1,-4101.0
-16.75,-79.0,-4169.0
-16.75,-78.9,-4076.0
-16.75,-78.8,-3970.0
-16.75,-78.7,-3844.0
-16.75,-78.6,-3720.0
-16.75,-78.5,-3547.0
-16.75,-78.4,-3355.0
-16.75,-78.3,-3125.0
-16.75,-78.2,-3061.0
-16.75,-78.1,-3100.0
-16.75,-78.0,-2906.0
-16.75,-77.9,-2848.0
-16.75,-77.8,-2788.0
-16.75,-77.7,-2741.0
-16.75,-77.6,-2649.0
-16.75,-77.5,-2532.0
-16.75,-77.4,-2553.0
-16.75,-77.3,-3048.0
-16.75,-77.2,-3204.0
-16.75,-77.1,-3059.0
-16.75,-77.0,-3242.0
-16.75,-76.9,-3275.0
-16.75,-76.8,-3380.0
-16.75,-76.7,-3486.0
-16.75,-76.6,-3454.0
-16.75,-76.5,-3682.0
-16.75,-76.4,-3871.0
-16.75,-76.3,-3969.0
-16.75,-76.2,-4028.0
-16.75,-76.1,-4059.0
-16.75,-76.0,-4072.0
-16.75,-75.9,-4007.0
-16.75,-75.8,-4236.0
-16.75,-75.7,-4194.0
-16.75,-75.6,-3922.0
-16.75,-75.5,-4050.0
-16.75,-75.4,-4433.0
-16.75,-75.3,-4574.0
-16.75,-75.2,-4753.0
-16.75,-75.1,-4672.0
-16.75,-75.0,-5189.0
-16.75,-74.9,-5523.0
-16.75,-74.8,-5863.0
-16.75,-74.7,-6349.0
-16.75,-74.6,-6620.0
-16.75,-74.5,-6537.0
-16.75,-74.4,-5995.0
-16.75,-74.3,-5416.0
-16.75,-74.2,-4922.0
-16.75,-74.1,-4935.0
-16.75,-74.0,-4293.0
-16.75,-73.9,-3429.0
-16.75,-73.8,-3206.0
-16.75,-73.7,-3110.0
-16.75,-73.6,-2692.0
-16.75,-73.5,-2374.0
-16.75,-73.4,-1909.0
-16.75,-73.3,-1673.0
-16.75,-73.2,-1434.0
-16.75,-73.1,-1200.0
-16.75,-73.0,-835.0
-16.75,-72.9,-407.0
-16.75,-72.8,-118.0
-16.75,-72.7,-81.0
-16.75,-72.6,-44.0
-16.75,-72.5,-110.0
-16.75,-72.4,38.0
-16.75,-72.3,772.0
-16.75,-72.2,1132.0
-16.75,-72.1,1215.0
-16.75,-72.0,1146.0
-16.75,-71.9,1188.0
-16.75,-71.8,1320.0
-16.75,-71.7,1573.0
-16.75,-71.6,1985.0
-16.75,-71.5,2238.0
-16.75,-71.4,2599.0
-16.75,-71.3,2715.0
-16.75,-71.2,2266.0
-16.75,-71.1,1737.0
-16.75,-71.0,1532.0
-16.75,-70.9,2007.0
-16.75,-70.8,1925.0
-16.75,-70.7,2976.0
-16.75,-70.6,5030.0
-16.75,-70.5,4893.0
-16.75,-70.4,4410.0
-16.75,-70.3,4827.0
-16.75,-70.2,4588.0
-16.75,-70.1,4608.0
-16.75,-70.0,4793.0
-16.75,-69.9,4399.0
-16.75,-69.8,4085.0
-16.75,-69.7,3975.0
-16.75,-69.6,4076.0
-16.75,-69.5,4768.0
-16.75,-69.4,4338.0
-16.75,-69.3,4047.0
-16.75,-69.2,3837.0
-16.75,-69.1,3836.0
-16.75,-69.0,3827.0
-16.75,-68.9,3832.0
-16.75,-68.8,3868.0
-16.75,-68.7,4194.0
-16.75,-68.6,4326.0
-16.75,-68.5,4169.0
-16.75,-68.4,3917.0
-16.75,-68.3,3941.0
-16.75,-68.2,3909.0
-16.75,-68.1,4174.0
-16.75,-68.0,3382.0
-16.5,-82.0,-4802.0
-16.5,-81.9,-4568.0
-16.5,-81.8,-4543.0
-16.5,-81.7,-4590.0
-16.5,-81.6,-4594.0
-16.5,-81.5,-4540.0
-16.5,-81.4,-4516.0
-16.5,-81.3,-4608.0
-16.5,-81.2,-4599.0
-16.5,-81.1,-4676.0
-16.5,-81.0,-4561.0
-16.5,-80.9,-4800.0
-16.5,-80.8,-4840.0
-16.5,-80.7,-4824.0
-16.5,-80.6,-4834.0
-16.5,-80.5,-4443.0
-16.5,-80.4,-4666.0
-16.5,-80.3,-4603.0
-16.5,-80.2,-4594.0
-16.5,-80.1,-4571.0
-16.5,-80.0,-4492.0
-16.5,-79.9,-4584.0
-16.5,-79.8,-4569.0
-16.5,-79.7,-4497.0
-16.5,-79.6,-4506.0
-16.5,-79.5,-4585.0
-16.5,-79.4,-4615.0
-16.5,-79.3,-4624.0
-16.5,-79.2,-4450.0
-16.5,-79.1,-4241.0
-16.5,-79.0,-4253.0
-16.5,-78.9,-4199.0
-16.5,-78.8,-4004.0
-16.5,-78.7,-3908.0
-16.5,-78.6,-3764.0
-16.5,-78.5,-3592.0
-16.5,-78.4,-3430.0
-16.5,-78.3,-3368.0
-16.5,-78.2,-3283.0
-16.5,-78.1,-3095.0
-16.5,-78.0,-3055.0
-16.5,-77.9,-3025.0
-16.5,-77.8,-2928.0
-16.5,-77.7,-2859.0
-16.5,-77.6,-2854.0
-16.5,-77.5,-2778.0
-16.5,-77.4,-2753.0
-16.5,-77.3,-2714.0
-16.5,-77.2,-2462.0
-16.5,-77.1,-2713.0
-16.5,-77.0,-2916.0
-16.5,-76.9,-3056.0
-16.5,-76.8,-3052.0
-16.5,-76.7,-3215.0
-16.5,-76.6,-3288.0
-16.5,-76.5,-3338.0
-16.5,-76.4,-3675.0
-16.5,-76.3,-3734.0
-16.5,-76.2,-3779.0
-16.5,-76.1,-3944.0
-16.5,-76.0,-4197.0
-16.5,-75.9,-4259.0
-16.5,-75.8,-4411.0
-16.5,-75.7,-3703.0
-16.5,-75.6,-3457.0
-16.5,-75.5,-4003.0
-16.5,-75.4,-4604.0
-16.5,-75.3,-5026.0
-16.5,-75.2,-5192.0
-16.5,-75.1,-5591.0
-16.5,-75.0,-6251.0
-16.5,-74.9,-6190.0
-16.5,-74.8,-5911.0
-16.5,-74.7,-5296.0
-16.5,-74.6,-4571.0
-16.5,-74.5,-4199.0
-16.5,-74.4,-3429.0
-16.5,-74.3,-3381.0
-16.5,-74.2,-3137.0
-16.5,-74.1,-2978.0
-16.5,-74.0,-2638.0
-16.5,-73.9,-2215.0
-16.5,-73.8,-1898.0
-16.5,-73.7,-1824.0
-16.5,-73.6,-1384.0
-16.5,-73.5,-759.0
-16.5,-73.4,-347.0
-16.5,-73.3,-451.0
-16.5,-73.2,-542.0
-16.5,-73.1,-84.0
-16.5,-73.0,259.0
-16.5,-72.9,334.0
-16.5,-72.8,627.0
-16.5,-72.7,934.0
-16.5,-72.6,355.0
-16.5,-72.5,937.0
-16.5,-72.4,948.0
-16.5,-72.3,1187.0
-16.5,-72.2,1157.0
-16.5,-72.1,1262.0
-16.5,-72.0,1304.0
-16.5,-71.9,1436.0
-16.5,-71.8,1662.0
-16.5,-71.7,2062.0
-16.5,-71.6,2539.0
-16.5,-71.5,2405.0
-16.5,-71.4,2973.0
-16.5,-71.3,3822.0
-16.5,-71.2,4458.0
-16.5,-71.1,4642.0
-16.5,-71.0,4950.0
-16.5,-70.9,4454.0
-16.5,-70.8,3267.0
-16.5,-70.7,3792.0
-16.5,-70.6,4965.0
-16.5,-70.5,4724.0
-16.5,-70.4,4426.0
-16.5,-70.3,4506.0
-16.5,-70.2,4706.0
-16.5,-70.1,4375.0
-16.5,-70.0,4298.0
-16.5,-69.9,4793.0
-16.5,-69.8,4245.0
-16.5,-69.7,4419.0
-16.5,-69.6,4275.0
-16.5,-69.5,4139.0
-16.5,-69.4,3884.0
-16.5,-69.3,4058.0
-16.5,-69.2,3965.0
-16.5,-69.1,3841.0
-16.5,-69.0,3815.0
-16.5,-68.9,3815.0
-16.5,-68.8,3826.0
-16.5,-68.7,4035.0
-16.5,-68.6,3957.0
-16.5,-68.5,3880.0
-16.5,-68.4,3850.0
-16.5,-68.3,3915.0
-16.5,-68.2,4044.0
-16.5,-68.1,3739.0
-16.5,-68.0,4536.0
-16.25,-82.0,-4644.0
-16.25,-81.9,-4558.0
-16.25,-81.8,-4661.0
-16.25,-81.7,-4587.0
-16.25,-81.6,-4725.0
-16.25,-81.5,-4533.0
-16.25,-81.4,-4593.0
-16.25,-81.3,-4634.0
-16.25,-81.2,-4567.0
-16.25,-81.1,-4486.0
-16.25,-81.0,-4658.0
-16.25,-80.9,-4674.0
-16.25,-80.8,-4701.0
-16.25,-80.7,-4659.0
-16.25,-80.6,-4504.0
-16.25,-80.5,-4612.0
-16.25,-80.4,-4803.0
-16.25,-80.3,-4842.0
-16.25,-80.2,-4673.0
-16.25,-80.1,-4625.0
-16.25,-80.0,-4734.0
-16.25,-79.9,-4811.0
-16.25,-79.8,-4517.0
-16.25,-79.7,-4675.0
-16.25,-79.6,-4650.0
-16.25,-79.5,-4620.0
-16.25,-79.4,-4603.0
-16.25,-79.3,-4575.0
-16.25,-79.2,-4447.0
-16.25,-79.1,-4439.0
-16.25,-79.0,-4178.0
-16.25,-78.9,-4027.0
-16.25,-78.8,-3944.0
-16.25,-78.7,-3724.0
-16.25,-78.6,-3594.0
-16.25,-78.5,-3591.0
-16.25,-78.4,-3378.0
-16.25,-78.3,-3396.0
-16.25,-78.2,-3424.0
-16.25,-78.1,-3337.0
-16.25,-78.0,-3121.0
-16.25,-77.9,-3074.0
-16.25,-77.8,-2951.0
-16.25,-77.7,-2778.0
-16.25,-77.6,-2699.0
-16.25,-77.5,-2556.0
-16.25,-77.4,-2648.0
-16.25,-77.3,-2702.0
-16.25,-77.2,-2685.0
-16.25,-77.1,-2128.0
-16.25,-77.0,-2689.0
-16.25,-76.9,-2800.0
-16.25,-76.8,-2961.0
-16.25,-76.7,-3003.0
-16.25,-76.6,-3108.0
-16.25,-76.5,-3332.0
-16.25,-76.4,-3428.0
-16.25,-76.3,-3664.0
-16.25,-76.2,-3633.0
-16.25,-76.1,-3578.0
-16.25,-76.0,-3846.0
-16.25,-75.9,-4176.0
-16.25,-75.8,-4309.0
-16.25,-75.7,-4291.0
-16.25,-75.6,-4116.0
-16.25,-75.5,-4846.0
-16.25,-75.4,-5481.0
-16.25,-75.3,-6111.0
-16.25,-75.2,-6136.0
-16.25,-75.1,-5784.0
-16.25,-75.0,-4917.0
-16.25,-74.9,-4419.0
-16.25,-74.8,-3669.0
-16.25,-74.7,-3085.0
-16.25,-74.6,-2715.0
-16.25,-74.5,-2828.0
-16.25,-74.4,-2674.0
-16.25,-74.3,-2140.0
-16.25,-74.2,-1760.0
-16.25,-74.1,-1279.0
-16.25,-74.0,-881.0
-16.25,-73.9,-431.0
-16.25,-73.8,-282.0
-16.25,-73.7,-14.0
-16.25,-73.6,-35.0
-16.25,-73.5,668.0
-16.25,-73.4,845.0
-16.25,-73.3,1182.0
-16.25,-73.2,1261.0
-16.25,-73.1,1460.0
-16.25,-73.0,1543.0
-16.25,-72.9,1626.0
-16.25,-72.8,1540.0
-16.25,-72.7,1587.0
-16.25,-72.6,1397.0
-16.25,-72.5,684.0
-16.25,-72.4,1300.0
-16.25,-72.3,1395.0
-16.25,-72.2,1608.0
-16.25,-72.1,1823.0
-16.25,-72.0,1969.0
-16.25,-71.9,2461.0
-16.25,-71.8,2342.0
-16.25,-71.7,2537.0
-16.25,-71.6,3656.0
-16.25,-71.5,4110.0
-16.25,-71.4,3797.0
-16.25,-71.3,4347.0
-16.25,-71.2,4858.0
-16.25,-71.1,4469.0
-16.25,-71.0,4408.0
-16.25,-70.9,4584.0
-16.25,-70.8,4487.0
-16.25,-70.7,4314.0
-16.25,-70.6,4695.0
-16.25,-70.5,4628.0
-16.25,-70.4,4723.0
-16.25,-70.3,4748.0
-16.25,-70.2,4505.0
-16.25,-70.1,4485.0
-16.25,-70.0,4066.0
-16.25,-69.9,3940.0
-16.25,-69.8,4247.0
-16.25,-69.7,3891.0
-16.25,-69.6,4195.0
-16.25,-69.5,3869.0
-16.25,-69.4,3975.0
-16.25,-69.3,3831.0
-16.25,-69.2,3815.0
-16.25,-69.1,3834.0
-16.25,-69.0,3835.0
-16.25,-68.9,3828.0
-16.25,-68.8,3815.0
-16.25,-68.7,3815.0
-16.25,-68.6,3821.0
-16.25,-68.5,4174.0
-16.25,-68.4,4189.0
-16.25,-68.3,4431.0
-16.25,-68.2,4678.0
-16.25,-68.1,4878.0
-16.25,-68.0,3652.0
-16.0,-82.0,-4651.0
-16.0,-81.9,-4690.0
-16.0,-81.8,-4663.0
-16.0,-81.7,-4559.0
-16.0,-81.6,-4591.0
-16.0,-81.5,-4571.0
-16.0,-81.4,-4678.0
-16.0,-81.3,-4481.0
-16.0,-81.2,-4461.0
-16.0,-81.1,-4612.0
-16.0,-81.0,-4587.0
-16.0,-80.9,-4605.0
-16.0,-80.8,-4549.0
-16.0,-80.7,-4639.0
-16.0,-80.6,-4604.0
-16.0,-80.5,-4678.0
-16.0,-80.4,-4670.0
-16.0,-80.3,-4627.0
-16.0,-80.2,-4752.0
-16.0,-80.1,-4750.0
-16.0,-80.0,-4732.0
-16.0,-79.9,-4782.0
-16.0,-79.8,-4686.0
-16.0,-79.7,-4651.0
-16.0,-79.6,-4579.0
-16.0,-79.5,-4601.0
-16.0,-79.4,-4632.0
-16.0,-79.3,-4404.0
-16.0,-79.2,-4504.0
-16.0,-79.1,-4361.0
-16.0,-79.0,-4316.0
-16.0,-78.9,-4191.0
-16.0,-78.8,-4067.0
-16.0,-78.7,-3908.0
-16.0,-78.6,-3908.0
-16.0,-78.5,-3711.0
-16.0,-78.4,-4025.0
-16.0,-78.3,-3742.0
-16.0,-78.2,-3628.0
-16.0,-78.1,-3547.0
-16.0,-78.0,-3404.0
-16.0,-77.9,-3216.0
-16.0,-77.8,-3073.0
-16.0,-77.7,-2684.0
-16.0,-77.6,-2736.0
-16.0,-77.5,-2728.0
-16.0,-77.4,-2620.0
-16.0,-77.3,-2125.0
-16.0,-77.2,-2576.0
-16.0,-77.1,-2509.0
-16.0,-77.0,-2468.0
-16.0,-76.9,-2626.0
-16.0,-76.8,-2734.0
-16.0,-76.7,-2820.0
-16.0,-76.6,-2783.0
-16.0,-76.5,-3214.0
-16.0,-76.4,-3203.0
-16.0,-76.3,-3281.0
-16.0,-76.2,-3470.0
-16.0,-76.1,-3556.0
-16.0,-76.0,-3779.0
-16.0,-75.9,-3859.0
-16.0,-75.8,-4433.0
-16.0,-75.7,-5391.0
-16.0,-75.6,-5682.0
-16.0,-75.5,-5880.0
-16.0,-75.4,-5194.0
-16.0,-75.3,-4815.0
-16.0,-75.2,-4460.0
-16.0,-75.1,-3548.0
-16.0,-75.0,-3257.0
-16.0,-74.9,-2522.0
-16.0,-74.8,-2354.0
-16.0,-74.7,-1925.0
-16.0,-74.6,-1575.0
-16.0,-74.5,-1097.0
-16.0,-74.4,-936.0
-16.0,-74.3,-515.0
-16.0,-74.2,-276.0
-16.0,-74.1,-152.0
-16.0,-74.0,142.0
-16.0,-73.9,1479.0
-16.0,-73.8,1580.0
-16.0,-73.7,1696.0
-16.0,-73.6,987.0
-16.0,-73.5,1798.0
-16.0,-73.4,1887.0
-16.0,-73.3,1768.0
